i	rgb	r	g	b	maxRGB	minRGB	c	h	theta
184	91,73,56	0.3568627450980392	0.28627450980392155	0.2196078431372549	0.3568627450980392	0.2196078431372549	0.13725490196078433	29.14285714285713	0.5086388105812044
185	89,71,54	0.34901960784313724	0.2784313725490196	0.21176470588235294	0.34901960784313724	0.21176470588235294	0.1372549019607843	29.142857142857153	0.5086388105812047
186	117,100,84	0.4588235294117647	0.39215686274509803	0.32941176470588235	0.4588235294117647	0.32941176470588235	0.12941176470588234	29.090909090909093	0.5077321460347141
187	52,61,63	0.20392156862745098	0.23921568627450981	0.24705882352941178	0.24705882352941178	0.20392156862745098	0.0431372549019608	190.9090909090909	3.331992208352811
188	61,35,33	0.23921568627450981	0.13725490196078433	0.12941176470588237	0.23921568627450981	0.12941176470588237	0.10980392156862745	4.285714285714286	0.07479982508547127
189	59,55,45	0.23137254901960785	0.21568627450980393	0.17647058823529413	0.23137254901960785	0.17647058823529413	0.054901960784313725	42.85714285714286	0.7479982508547127
190	56,50,39	0.2196078431372549	0.19607843137254902	0.15294117647058825	0.2196078431372549	0.15294117647058825	0.06666666666666665	38.8235294117647	0.6775984154801514
191	138,125,97	0.5411764705882353	0.49019607843137253	0.3803921568627451	0.5411764705882353	0.3803921568627451	0.16078431372549018	40.97560975609756	0.7151593032562131
192	51,36,20	0.2	0.1411764705882353	0.0784313725490196	0.2	0.0784313725490196	0.1215686274509804	30.967741935483872	0.5404890586821149
193	82,84,78	0.3215686274509804	0.32941176470588235	0.3058823529411765	0.32941176470588235	0.3058823529411765	0.023529411764705854	79.99999999999996	1.396263401595463
194	81,81,77	0.3176470588235294	0.3176470588235294	0.30196078431372547	0.3176470588235294	0.30196078431372547	0.01568627450980392	60.0	1.0471975511965976
195	61,35,25	0.23921568627450981	0.13725490196078433	0.09803921568627451	0.23921568627450981	0.09803921568627451	0.1411764705882353	16.666666666666675	0.29088820866572174
196	51,66,68	0.2	0.25882352941176473	0.26666666666666666	0.26666666666666666	0.2	0.06666666666666665	187.05882352941174	3.264792365495275
197	57,77,76	0.2235294117647059	0.30196078431372547	0.2980392156862745	0.30196078431372547	0.2235294117647059	0.07843137254901958	177.0	3.0892327760299634
198	82,57,42	0.3215686274509804	0.2235294117647059	0.16470588235294117	0.3215686274509804	0.16470588235294117	0.15686274509803924	22.5	0.39269908169872414
199	75,54,42	0.29411764705882354	0.21176470588235294	0.16470588235294117	0.29411764705882354	0.16470588235294117	0.12941176470588237	21.818181818181817	0.3807991095260355
200	94,69,50	0.3686274509803922	0.27058823529411763	0.19607843137254902	0.3686274509803922	0.19607843137254902	0.17254901960784316	25.9090909090909	0.45219894256216703
201	74,54,37	0.2901960784313726	0.21176470588235294	0.1450980392156863	0.2901960784313726	0.1450980392156863	0.1450980392156863	27.567567567567558	0.48114482082005827
202	80,62,46	0.3137254901960784	0.24313725490196078	0.1803921568627451	0.3137254901960784	0.1803921568627451	0.13333333333333333	28.235294117647058	0.4927988476219283
203	70,50,40	0.27450980392156865	0.19607843137254902	0.1568627450980392	0.27450980392156865	0.1568627450980392	0.11764705882352944	19.999999999999996	0.34906585039886584
204	32,45,43	0.12549019607843137	0.17647058823529413	0.16862745098039217	0.17647058823529413	0.12549019607843137	0.05098039215686276	170.76923076923077	2.980485338021086
205	71,74,74	0.2784313725490196	0.2901960784313726	0.2901960784313726	0.2901960784313726	0.2784313725490196	0.011764705882352955	180.0	3.141592653589793
206	44,48,47	0.17254901960784313	0.18823529411764706	0.1843137254901961	0.18823529411764706	0.17254901960784313	0.01568627450980392	165.00000000000006	2.879793265790645
207	55,37,25	0.21568627450980393	0.1450980392156863	0.09803921568627451	0.21568627450980393	0.09803921568627451	0.11764705882352942	24.000000000000004	0.4188790204786392
208	46,40,34	0.1803921568627451	0.1568627450980392	0.13333333333333333	0.1803921568627451	0.13333333333333333	0.047058823529411764	30.0	0.5235987755982988
209	44,43,37	0.17254901960784313	0.16862745098039217	0.1450980392156863	0.17254901960784313	0.1450980392156863	0.02745098039215685	51.42857142857145	0.8975979010256556
210	39,57,52	0.15294117647058825	0.2235294117647059	0.20392156862745098	0.2235294117647059	0.15294117647058825	0.07058823529411765	163.33333333333331	2.8507044449240713
211	17,28,26	0.06666666666666667	0.10980392156862745	0.10196078431372549	0.10980392156862745	0.06666666666666667	0.043137254901960784	169.0909090909091	2.9511930988267756
212	14,18,16	0.054901960784313725	0.07058823529411765	0.06274509803921569	0.07058823529411765	0.054901960784313725	0.01568627450980392	150.0	2.6179938779914944
213	81,58,40	0.3176470588235294	0.22745098039215686	0.1568627450980392	0.3176470588235294	0.1568627450980392	0.16078431372549018	26.34146341463415	0.45974526637899416
214	8,11,8	0.03137254901960784	0.043137254901960784	0.03137254901960784	0.043137254901960784	0.03137254901960784	0.011764705882352941	120.0	2.0943951023931953
215	56,38,29	0.2196078431372549	0.14901960784313725	0.11372549019607843	0.2196078431372549	0.11372549019607843	0.10588235294117647	20.0	0.3490658503988659
216	69,52,37	0.27058823529411763	0.20392156862745098	0.1450980392156863	0.27058823529411763	0.1450980392156863	0.12549019607843134	28.125	0.4908738521234052
217	71,91,104	0.2784313725490196	0.3568627450980392	0.40784313725490196	0.40784313725490196	0.2784313725490196	0.12941176470588234	203.63636363636365	3.5541250222429985
218	100,83,77	0.39215686274509803	0.3254901960784314	0.30196078431372547	0.39215686274509803	0.30196078431372547	0.09019607843137256	15.652173913043494	0.2731819698773736
219	55,45,42	0.21568627450980393	0.17647058823529413	0.16470588235294117	0.21568627450980393	0.16470588235294117	0.05098039215686276	13.84615384615386	0.24166097335306125
220	70,48,33	0.27450980392156865	0.18823529411764706	0.12941176470588237	0.27450980392156865	0.12941176470588237	0.1450980392156863	24.324324324324316	0.4245395477824043
221	64,57,47	0.25098039215686274	0.2235294117647059	0.1843137254901961	0.25098039215686274	0.1843137254901961	0.06666666666666665	35.29411764705883	0.6159985595274106
222	43,40,34	0.16862745098039217	0.1568627450980392	0.13333333333333333	0.16862745098039217	0.13333333333333333	0.03529411764705884	39.999999999999986	0.6981317007977316
223	57,53,46	0.2235294117647059	0.20784313725490197	0.1803921568627451	0.2235294117647059	0.1803921568627451	0.0431372549019608	38.18181818181819	0.6663984416705623
224	70,63,50	0.27450980392156865	0.24705882352941178	0.19607843137254902	0.27450980392156865	0.19607843137254902	0.07843137254901963	38.99999999999999	0.6806784082777884
225	57,51,45	0.2235294117647059	0.2	0.17647058823529413	0.2235294117647059	0.17647058823529413	0.047058823529411764	30.0	0.5235987755982988
226	56,37,24	0.2196078431372549	0.1450980392156863	0.09411764705882353	0.2196078431372549	0.09411764705882353	0.12549019607843137	24.375000000000007	0.42542400517361795
227	11,10,8	0.043137254901960784	0.0392156862745098	0.03137254901960784	0.043137254901960784	0.03137254901960784	0.011764705882352941	40.0	0.6981317007977318
228	25,24,22	0.09803921568627451	0.09411764705882353	0.08627450980392157	0.09803921568627451	0.08627450980392157	0.011764705882352941	40.0	0.6981317007977318
229	26,24,23	0.10196078431372549	0.09411764705882353	0.09019607843137255	0.10196078431372549	0.09019607843137255	0.011764705882352941	20.0	0.3490658503988659
230	44,39,33	0.17254901960784313	0.15294117647058825	0.12941176470588237	0.17254901960784313	0.12941176470588237	0.04313725490196077	32.72727272727274	0.5711986642890535
231	98,77,60	0.3843137254901961	0.30196078431372547	0.23529411764705882	0.3843137254901961	0.23529411764705882	0.14901960784313728	26.842105263157883	0.468483115009004
232	66,51,41	0.25882352941176473	0.2	0.1607843137254902	0.25882352941176473	0.1607843137254902	0.09803921568627452	23.999999999999996	0.418879020478639
233	32,35,38	0.12549019607843137	0.13725490196078433	0.14901960784313725	0.14901960784313725	0.12549019607843137	0.023529411764705882	209.99999999999997	3.6651914291880914
234	86,74,67	0.33725490196078434	0.2901960784313726	0.2627450980392157	0.33725490196078434	0.2627450980392157	0.07450980392156864	22.105263157894743	0.3858096241250624
235	36,43,51	0.1411764705882353	0.16862745098039217	0.2	0.2	0.1411764705882353	0.05882352941176472	212.0	3.7000980142279785
236	8,22,34	0.03137254901960784	0.08627450980392157	0.13333333333333333	0.13333333333333333	0.03137254901960784	0.10196078431372549	207.6923076923077	3.6249146002959156
237	51,44,37	0.2	0.17254901960784313	0.1450980392156863	0.2	0.1450980392156863	0.054901960784313725	29.999999999999982	0.5235987755982986
238	37,33,26	0.1450980392156863	0.12941176470588237	0.10196078431372549	0.1450980392156863	0.10196078431372549	0.0431372549019608	38.18181818181819	0.6663984416705623
239	59,48,41	0.23137254901960785	0.18823529411764706	0.1607843137254902	0.23137254901960785	0.1607843137254902	0.07058823529411765	23.33333333333332	0.40724349213201
240	58,47,40	0.22745098039215686	0.1843137254901961	0.1568627450980392	0.22745098039215686	0.1568627450980392	0.07058823529411765	23.333333333333343	0.4072434921320104
241	58,48,39	0.22745098039215686	0.18823529411764706	0.15294117647058825	0.22745098039215686	0.15294117647058825	0.07450980392156861	28.42105263157894	0.49604094530365145
242	58,49,42	0.22745098039215686	0.19215686274509805	0.16470588235294117	0.22745098039215686	0.16470588235294117	0.06274509803921569	26.250000000000014	0.45814892864851176
243	56,46,39	0.2196078431372549	0.1803921568627451	0.15294117647058825	0.2196078431372549	0.15294117647058825	0.06666666666666665	24.705882352941167	0.4311989916691871
244	32,41,40	0.12549019607843137	0.1607843137254902	0.1568627450980392	0.1607843137254902	0.12549019607843137	0.03529411764705884	173.33333333333331	3.025237370123504
245	26,37,37	0.10196078431372549	0.1450980392156863	0.1450980392156863	0.1450980392156863	0.10196078431372549	0.0431372549019608	180.0	3.141592653589793
246	136,107,73	0.5333333333333333	0.4196078431372549	0.28627450980392155	0.5333333333333333	0.28627450980392155	0.24705882352941178	32.38095238095239	0.5651542339791163
247	49,38,28	0.19215686274509805	0.14901960784313725	0.10980392156862745	0.19215686274509805	0.10980392156862745	0.0823529411764706	28.571428571428566	0.49866550056980835
248	27,19,14	0.10588235294117647	0.07450980392156863	0.054901960784313725	0.10588235294117647	0.054901960784313725	0.050980392156862744	23.076923076923077	0.40276828892176836
249	37,27,18	0.1450980392156863	0.10588235294117647	0.07058823529411765	0.1450980392156863	0.07058823529411765	0.07450980392156864	28.42105263157894	0.49604094530365145
250	40,28,20	0.1568627450980392	0.10980392156862745	0.0784313725490196	0.1568627450980392	0.0784313725490196	0.0784313725490196	24.0	0.4188790204786391
251	86,67,49	0.33725490196078434	0.2627450980392157	0.19215686274509805	0.33725490196078434	0.19215686274509805	0.1450980392156863	29.189189189189186	0.5094474573388853
252	68,50,33	0.26666666666666666	0.19607843137254902	0.12941176470588237	0.26666666666666666	0.12941176470588237	0.1372549019607843	29.14285714285714	0.5086388105812045
253	68,58,51	0.26666666666666666	0.22745098039215686	0.2	0.26666666666666666	0.2	0.06666666666666665	24.705882352941167	0.4311989916691871
254	54,49,39	0.21176470588235294	0.19215686274509805	0.15294117647058825	0.21176470588235294	0.15294117647058825	0.05882352941176469	40.000000000000014	0.698131700797732
255	45,35,26	0.17647058823529413	0.13725490196078433	0.10196078431372549	0.17647058823529413	0.10196078431372549	0.07450980392156864	28.421052631578952	0.4960409453036516
256	52,47,37	0.20392156862745098	0.1843137254901961	0.1450980392156863	0.20392156862745098	0.1450980392156863	0.05882352941176469	40.000000000000014	0.698131700797732
257	36,35,28	0.1411764705882353	0.13725490196078433	0.10980392156862745	0.1411764705882353	0.10980392156862745	0.03137254901960784	52.50000000000003	0.9162978572970235
258	49,48,47	0.19215686274509805	0.18823529411764706	0.1843137254901961	0.19215686274509805	0.1843137254901961	0.00784313725490196	29.999999999999893	0.523598775598297
259	47,51,51	0.1843137254901961	0.2	0.2	0.2	0.1843137254901961	0.01568627450980392	180.0	3.141592653589793
260	60,56,49	0.23529411764705882	0.2196078431372549	0.19215686274509805	0.23529411764705882	0.19215686274509805	0.04313725490196077	38.18181818181817	0.6663984416705621
261	107,96,87	0.4196078431372549	0.3764705882352941	0.3411764705882353	0.4196078431372549	0.3411764705882353	0.0784313725490196	26.99999999999999	0.4712388980384688
262	70,71,61	0.27450980392156865	0.2784313725490196	0.23921568627450981	0.2784313725490196	0.23921568627450981	0.0392156862745098	65.99999999999997	1.151917306316257
263	45,50,48	0.17647058823529413	0.19607843137254902	0.18823529411764706	0.19607843137254902	0.17647058823529413	0.019607843137254888	155.99999999999997	2.7227136331111534
264	14,21,23	0.054901960784313725	0.08235294117647059	0.09019607843137255	0.09019607843137255	0.054901960784313725	0.03529411764705882	193.33333333333334	3.3743032205223704
265	43,46,44	0.16862745098039217	0.1803921568627451	0.17254901960784313	0.1803921568627451	0.16862745098039217	0.011764705882352927	139.99999999999994	2.4434609527920603
266	23,22,22	0.09019607843137255	0.08627450980392157	0.08627450980392157	0.09019607843137255	0.08627450980392157	0.00392156862745098	0.0	0.0
267	88,77,61	0.34509803921568627	0.30196078431372547	0.23921568627450981	0.34509803921568627	0.23921568627450981	0.10588235294117646	35.55555555555555	0.6205615118202059
268	73,74,68	0.28627450980392155	0.2901960784313726	0.26666666666666666	0.2901960784313726	0.26666666666666666	0.02352941176470591	70.0000000000001	1.2217304763960324
269	70,79,71	0.27450980392156865	0.30980392156862746	0.2784313725490196	0.30980392156862746	0.27450980392156865	0.03529411764705881	126.66666666666664	2.2107503858594835
270	66,63,57	0.25882352941176473	0.24705882352941178	0.2235294117647059	0.25882352941176473	0.2235294117647059	0.03529411764705884	39.999999999999986	0.6981317007977316
271	93,94,81	0.36470588235294116	0.3686274509803922	0.3176470588235294	0.3686274509803922	0.3176470588235294	0.050980392156862786	64.61538461538466	1.127751208980952
272	97,92,81	0.3803921568627451	0.3607843137254902	0.3176470588235294	0.3803921568627451	0.3176470588235294	0.06274509803921569	41.250000000000014	0.7199483164476612
273	57,56,45	0.2235294117647059	0.2196078431372549	0.17647058823529413	0.2235294117647059	0.17647058823529413	0.047058823529411764	54.999999999999986	0.959931088596881
274	71,63,56	0.2784313725490196	0.24705882352941178	0.2196078431372549	0.2784313725490196	0.2196078431372549	0.05882352941176472	28.000000000000007	0.4886921905584124
275	27,25,25	0.10588235294117647	0.09803921568627451	0.09803921568627451	0.10588235294117647	0.09803921568627451	0.00784313725490196	0.0	0.0
276	86,79,73	0.33725490196078434	0.30980392156862746	0.28627450980392155	0.33725490196078434	0.28627450980392155	0.050980392156862786	27.692307692307704	0.4833219467061222
277	64,56,48	0.25098039215686274	0.2196078431372549	0.18823529411764706	0.25098039215686274	0.18823529411764706	0.06274509803921569	30.0	0.5235987755982988
278	57,49,36	0.2235294117647059	0.19215686274509805	0.1411764705882353	0.2235294117647059	0.1411764705882353	0.0823529411764706	37.142857142857146	0.648265150740751
279	114,107,83	0.4470588235294118	0.4196078431372549	0.3254901960784314	0.4470588235294118	0.3254901960784314	0.1215686274509804	46.4516129032258	0.8107335880231723
280	51,55,49	0.2	0.21568627450980393	0.19215686274509805	0.21568627450980393	0.19215686274509805	0.023529411764705882	100.0	1.7453292519943295
281	76,79,69	0.2980392156862745	0.30980392156862746	0.27058823529411763	0.30980392156862746	0.27058823529411763	0.03921568627450983	78.00000000000001	1.3613568165555774
282	48,47,42	0.18823529411764706	0.1843137254901961	0.16470588235294117	0.18823529411764706	0.16470588235294117	0.023529411764705882	50.000000000000036	0.8726646259971654
283	47,52,45	0.1843137254901961	0.20392156862745098	0.17647058823529413	0.20392156862745098	0.17647058823529413	0.02745098039215685	102.85714285714285	1.7951958020513101
284	24,23,21	0.09411764705882353	0.09019607843137255	0.08235294117647059	0.09411764705882353	0.08235294117647059	0.011764705882352941	40.0	0.6981317007977318
285	60,55,44	0.23529411764705882	0.21568627450980393	0.17254901960784313	0.23529411764705882	0.17254901960784313	0.06274509803921569	41.250000000000014	0.7199483164476612
286	72,68,55	0.2823529411764706	0.26666666666666666	0.21568627450980393	0.2823529411764706	0.21568627450980393	0.06666666666666665	45.882352941176464	0.8007981273856335
287	76,66,56	0.2980392156862745	0.25882352941176473	0.2196078431372549	0.2980392156862745	0.2196078431372549	0.0784313725490196	30.00000000000002	0.5235987755982993
288	54,51,43	0.21176470588235294	0.2	0.16862745098039217	0.21176470588235294	0.16862745098039217	0.04313725490196077	43.636363636363654	0.7615982190520714
289	32,33,28	0.12549019607843137	0.12941176470588237	0.10980392156862745	0.12941176470588237	0.10980392156862745	0.019607843137254916	72.00000000000004	1.256637061435918
290	26,20,13	0.10196078431372549	0.0784313725490196	0.050980392156862744	0.10196078431372549	0.050980392156862744	0.050980392156862744	32.30769230769231	0.5638756044904757
291	39,32,25	0.15294117647058825	0.12549019607843137	0.09803921568627451	0.15294117647058825	0.09803921568627451	0.05490196078431374	29.999999999999993	0.5235987755982987
292	47,31,22	0.1843137254901961	0.12156862745098039	0.08627450980392157	0.1843137254901961	0.08627450980392157	0.09803921568627452	21.599999999999994	0.3769911184307751
293	26,19,15	0.10196078431372549	0.07450980392156863	0.058823529411764705	0.10196078431372549	0.058823529411764705	0.043137254901960784	21.81818181818182	0.3807991095260356
294	73,55,43	0.28627450980392155	0.21568627450980393	0.16862745098039217	0.28627450980392155	0.16862745098039217	0.11764705882352938	24.000000000000004	0.4188790204786392
295	48,38,31	0.18823529411764706	0.14901960784313725	0.12156862745098039	0.18823529411764706	0.12156862745098039	0.06666666666666667	24.705882352941174	0.43119899166918724
296	35,26,20	0.13725490196078433	0.10196078431372549	0.0784313725490196	0.13725490196078433	0.0784313725490196	0.05882352941176472	23.999999999999993	0.41887902047863895
297	30,27,22	0.11764705882352941	0.10588235294117647	0.08627450980392157	0.11764705882352941	0.08627450980392157	0.03137254901960784	37.5	0.6544984694978736
298	40,32,24	0.1568627450980392	0.12549019607843137	0.09411764705882353	0.1568627450980392	0.09411764705882353	0.06274509803921569	30.0	0.5235987755982988
299	12,9,8	0.047058823529411764	0.03529411764705882	0.03137254901960784	0.047058823529411764	0.03137254901960784	0.01568627450980392	15.0	0.2617993877991494
300	31,27,24	0.12156862745098039	0.10588235294117647	0.09411764705882353	0.12156862745098039	0.09411764705882353	0.027450980392156862	25.71428571428571	0.44879895051282753
301	64,48,38	0.25098039215686274	0.18823529411764706	0.14901960784313725	0.25098039215686274	0.14901960784313725	0.10196078431372549	23.076923076923077	0.40276828892176836
302	53,45,32	0.20784313725490197	0.17647058823529413	0.12549019607843137	0.20784313725490197	0.12549019607843137	0.0823529411764706	37.142857142857146	0.648265150740751
303	41,38,31	0.1607843137254902	0.14901960784313725	0.12156862745098039	0.1607843137254902	0.12156862745098039	0.03921568627450982	41.999999999999986	0.7330382858376182
304	28,23,16	0.10980392156862745	0.09019607843137255	0.06274509803921569	0.10980392156862745	0.06274509803921569	0.047058823529411764	35.0	0.6108652381980153
305	51,47,43	0.2	0.1843137254901961	0.16862745098039217	0.2	0.16862745098039217	0.03137254901960784	30.0	0.5235987755982988
306	54,40,31	0.21176470588235294	0.1568627450980392	0.12156862745098039	0.21176470588235294	0.12156862745098039	0.09019607843137255	23.47826086956522	0.40977295481606
307	59,45,32	0.23137254901960785	0.17647058823529413	0.12549019607843137	0.23137254901960785	0.12549019607843137	0.10588235294117648	28.888888888888893	0.5042062283539175
308	83,74,59	0.3254901960784314	0.2901960784313726	0.23137254901960785	0.3254901960784314	0.23137254901960785	0.09411764705882353	37.50000000000001	0.6544984694978737
309	52,42,32	0.20392156862745098	0.16470588235294117	0.12549019607843137	0.20392156862745098	0.12549019607843137	0.0784313725490196	30.0	0.5235987755982988
310	42,32,25	0.16470588235294117	0.12549019607843137	0.09803921568627451	0.16470588235294117	0.09803921568627451	0.06666666666666667	24.705882352941174	0.43119899166918724
311	55,44,32	0.21568627450980393	0.17254901960784313	0.12549019607843137	0.21568627450980393	0.12549019607843137	0.09019607843137256	31.30434782608695	0.5463639397547465
312	29,26,22	0.11372549019607843	0.10196078431372549	0.08627450980392157	0.11372549019607843	0.08627450980392157	0.027450980392156862	34.285714285714285	0.5983986006837702
313	46,37,28	0.1803921568627451	0.1450980392156863	0.10980392156862745	0.1803921568627451	0.10980392156862745	0.07058823529411765	30.000000000000014	0.5235987755982991
314	33,34,29	0.12941176470588237	0.13333333333333333	0.11372549019607843	0.13333333333333333	0.11372549019607843	0.0196078431372549	71.99999999999996	1.2566370614359166
315	91,85,78	0.3568627450980392	0.3333333333333333	0.3058823529411765	0.3568627450980392	0.3058823529411765	0.05098039215686273	32.307692307692264	0.5638756044904749
316	41,36,32	0.1607843137254902	0.1411764705882353	0.12549019607843137	0.1607843137254902	0.12549019607843137	0.03529411764705884	26.666666666666654	0.4654211338651543
317	37,30,27	0.1450980392156863	0.11764705882352941	0.10588235294117647	0.1450980392156863	0.10588235294117647	0.03921568627450982	17.999999999999993	0.3141592653589792
318	45,37,31	0.17647058823529413	0.1450980392156863	0.12156862745098039	0.17647058823529413	0.12156862745098039	0.05490196078431374	25.714285714285722	0.44879895051282775
319	42,34,30	0.16470588235294117	0.13333333333333333	0.11764705882352941	0.16470588235294117	0.11764705882352941	0.047058823529411764	20.0	0.3490658503988659
320	67,53,41	0.2627450980392157	0.20784313725490197	0.1607843137254902	0.2627450980392157	0.1607843137254902	0.10196078431372549	27.692307692307693	0.48332194670612205
321	41,32,28	0.1607843137254902	0.12549019607843137	0.10980392156862745	0.1607843137254902	0.10980392156862745	0.05098039215686276	18.461538461538456	0.3222146311374146
322	22,23,21	0.08627450980392157	0.09019607843137255	0.08235294117647059	0.09019607843137255	0.08235294117647059	0.00784313725490196	90.0	1.5707963267948966
323	78,78,66	0.3058823529411765	0.3058823529411765	0.25882352941176473	0.3058823529411765	0.25882352941176473	0.047058823529411764	60.0	1.0471975511965976
324	72,73,57	0.2823529411764706	0.28627450980392155	0.2235294117647059	0.28627450980392155	0.2235294117647059	0.06274509803921566	63.749999999999986	1.112647398146385
325	96,89,75	0.3764705882352941	0.34901960784313724	0.29411764705882354	0.3764705882352941	0.29411764705882354	0.08235294117647057	39.999999999999986	0.6981317007977316
326	132,122,103	0.5176470588235295	0.47843137254901963	0.403921568627451	0.5176470588235295	0.403921568627451	0.11372549019607847	39.3103448275862	0.6860949473357019
327	91,88,72	0.3568627450980392	0.34509803921568627	0.2823529411764706	0.3568627450980392	0.2823529411764706	0.07450980392156864	50.52631578947368	0.8818505694287138
328	56,49,41	0.2196078431372549	0.19215686274509805	0.1607843137254902	0.2196078431372549	0.1607843137254902	0.05882352941176469	32.00000000000001	0.5585053606381856
329	65,61,51	0.2549019607843137	0.23921568627450981	0.2	0.2549019607843137	0.2	0.0549019607843137	42.857142857142875	0.7479982508547129
330	58,56,47	0.22745098039215686	0.2196078431372549	0.1843137254901961	0.22745098039215686	0.1843137254901961	0.04313725490196077	49.090909090909086	0.8567979964335799
331	57,50,39	0.2235294117647059	0.19607843137254902	0.15294117647058825	0.2235294117647059	0.15294117647058825	0.07058823529411765	36.66666666666666	0.6399540590645874
332	53,50,38	0.20784313725490197	0.19607843137254902	0.14901960784313725	0.20784313725490197	0.14901960784313725	0.05882352941176472	47.999999999999986	0.8377580409572779
333	24,24,22	0.09411764705882353	0.09411764705882353	0.08627450980392157	0.09411764705882353	0.08627450980392157	0.00784313725490196	60.0	1.0471975511965976
334	24,23,21	0.09411764705882353	0.09019607843137255	0.08235294117647059	0.09411764705882353	0.08235294117647059	0.011764705882352941	40.0	0.6981317007977318
335	24,23,22	0.09411764705882353	0.09019607843137255	0.08627450980392157	0.09411764705882353	0.08627450980392157	0.00784313725490196	30.0	0.5235987755982988
336	41,49,39	0.1607843137254902	0.19215686274509805	0.15294117647058825	0.19215686274509805	0.15294117647058825	0.0392156862745098	108.0	1.8849555921538759
337	70,79,67	0.27450980392156865	0.30980392156862746	0.2627450980392157	0.30980392156862746	0.2627450980392157	0.047058823529411764	104.99999999999999	1.8325957145940457
338	70,68,57	0.27450980392156865	0.26666666666666666	0.2235294117647059	0.27450980392156865	0.2235294117647059	0.05098039215686276	50.769230769230745	0.8860902356278899
339	52,50,45	0.20392156862745098	0.19607843137254902	0.17647058823529413	0.20392156862745098	0.17647058823529413	0.02745098039215685	42.857142857142854	0.7479982508547126
340	60,64,59	0.23529411764705882	0.25098039215686274	0.23137254901960785	0.25098039215686274	0.23137254901960785	0.019607843137254888	108.00000000000003	1.8849555921538763
341	66,71,68	0.25882352941176473	0.2784313725490196	0.26666666666666666	0.2784313725490196	0.25882352941176473	0.019607843137254888	143.99999999999994	2.5132741228718336
342	52,61,59	0.20392156862745098	0.23921568627450981	0.23137254901960785	0.23921568627450981	0.20392156862745098	0.03529411764705884	166.66666666666666	2.908882086657216
343	43,45,42	0.16862745098039217	0.17647058823529413	0.16470588235294117	0.17647058823529413	0.16470588235294117	0.011764705882352955	99.99999999999996	1.7453292519943289
344	47,49,47	0.1843137254901961	0.19215686274509805	0.1843137254901961	0.19215686274509805	0.1843137254901961	0.00784313725490196	120.0	2.0943951023931953
345	39,48,45	0.15294117647058825	0.18823529411764706	0.17647058823529413	0.18823529411764706	0.15294117647058825	0.03529411764705881	160.00000000000003	2.7925268031909276
346	36,43,40	0.1411764705882353	0.16862745098039217	0.1568627450980392	0.16862745098039217	0.1411764705882353	0.027450980392156876	154.28571428571428	2.6927937030769655
347	60,65,62	0.23529411764705882	0.2549019607843137	0.24313725490196078	0.2549019607843137	0.23529411764705882	0.019607843137254888	144.00000000000003	2.513274122871835
348	72,75,77	0.2823529411764706	0.29411764705882354	0.30196078431372547	0.30196078431372547	0.2823529411764706	0.019607843137254888	203.99999999999994	3.5604716740684315
349	32,35,28	0.12549019607843137	0.13725490196078433	0.10980392156862745	0.13725490196078433	0.10980392156862745	0.027450980392156876	85.71428571428572	1.4959965017094254
350	49,44,42	0.19215686274509805	0.17254901960784313	0.16470588235294117	0.19215686274509805	0.16470588235294117	0.027450980392156876	17.142857142857135	0.2991993003418849
351	48,46,42	0.18823529411764706	0.1803921568627451	0.16470588235294117	0.18823529411764706	0.16470588235294117	0.023529411764705882	40.0	0.6981317007977318
352	63,63,59	0.24705882352941178	0.24705882352941178	0.23137254901960785	0.24705882352941178	0.23137254901960785	0.01568627450980392	60.0	1.0471975511965976
353	26,31,31	0.10196078431372549	0.12156862745098039	0.12156862745098039	0.12156862745098039	0.10196078431372549	0.0196078431372549	180.0	3.141592653589793
354	37,38,38	0.1450980392156863	0.14901960784313725	0.14901960784313725	0.14901960784313725	0.1450980392156863	0.0039215686274509665	180.0	3.141592653589793
355	43,35,32	0.16862745098039217	0.13725490196078433	0.12549019607843137	0.16862745098039217	0.12549019607843137	0.0431372549019608	16.363636363636378	0.2855993321445269
356	43,36,28	0.16862745098039217	0.1411764705882353	0.10980392156862745	0.16862745098039217	0.10980392156862745	0.05882352941176472	31.999999999999993	0.5585053606381853
357	38,37,34	0.14901960784313725	0.1450980392156863	0.13333333333333333	0.14901960784313725	0.13333333333333333	0.01568627450980392	45.00000000000006	0.7853981633974493
358	31,25,20	0.12156862745098039	0.09803921568627451	0.0784313725490196	0.12156862745098039	0.0784313725490196	0.043137254901960784	27.272727272727273	0.47599888690754444
359	31,25,18	0.12156862745098039	0.09803921568627451	0.07058823529411765	0.12156862745098039	0.07058823529411765	0.050980392156862744	32.30769230769231	0.5638756044904757
360	41,34,29	0.1607843137254902	0.13333333333333333	0.11372549019607843	0.1607843137254902	0.11372549019607843	0.04705882352941178	24.999999999999993	0.4363323129985823
361	38,29,24	0.14901960784313725	0.11372549019607843	0.09411764705882353	0.14901960784313725	0.09411764705882353	0.054901960784313725	21.42857142857143	0.37399912542735636
362	80,66,55	0.3137254901960784	0.25882352941176473	0.21568627450980393	0.3137254901960784	0.21568627450980393	0.0980392156862745	26.400000000000013	0.4607669225265032
363	55,50,41	0.21568627450980393	0.19607843137254902	0.1607843137254902	0.21568627450980393	0.1607843137254902	0.054901960784313725	38.571428571428555	0.6731984257692412
