i	rgb	r	g	b	maxRGB	minRGB	c	h	theta
185	26,23,17	0.10196078431372549	0.09019607843137255	0.06666666666666667	0.10196078431372549	0.06666666666666667	0.03529411764705882	40.0	0.6981317007977318
186	23,19,15	0.09019607843137255	0.07450980392156863	0.058823529411764705	0.09019607843137255	0.058823529411764705	0.03137254901960784	30.0	0.5235987755982988
187	24,17,15	0.09411764705882353	0.06666666666666667	0.058823529411764705	0.09411764705882353	0.058823529411764705	0.03529411764705882	13.333333333333332	0.23271056693257725
188	19,16,14	0.07450980392156863	0.06274509803921569	0.054901960784313725	0.07450980392156863	0.054901960784313725	0.0196078431372549	24.0	0.4188790204786391
189	26,22,17	0.10196078431372549	0.08627450980392157	0.06666666666666667	0.10196078431372549	0.06666666666666667	0.03529411764705882	33.333333333333336	0.5817764173314433
190	34,29,23	0.13333333333333333	0.11372549019607843	0.09019607843137255	0.13333333333333333	0.09019607843137255	0.043137254901960784	32.72727272727273	0.5711986642890533
191	23,23,21	0.09019607843137255	0.09019607843137255	0.08235294117647059	0.09019607843137255	0.08235294117647059	0.00784313725490196	60.0	1.0471975511965976
192	56,57,49	0.2196078431372549	0.2235294117647059	0.19215686274509805	0.2235294117647059	0.19215686274509805	0.03137254901960784	67.50000000000003	1.1780972450961729
193	30,26,22	0.11764705882352941	0.10196078431372549	0.08627450980392157	0.11764705882352941	0.08627450980392157	0.03137254901960784	30.0	0.5235987755982988
194	36,36,28	0.1411764705882353	0.1411764705882353	0.10980392156862745	0.1411764705882353	0.10980392156862745	0.03137254901960784	60.0	1.0471975511965976
195	24,24,19	0.09411764705882353	0.09411764705882353	0.07450980392156863	0.09411764705882353	0.07450980392156863	0.0196078431372549	60.0	1.0471975511965976
196	18,15,12	0.07058823529411765	0.058823529411764705	0.047058823529411764	0.07058823529411765	0.047058823529411764	0.023529411764705882	30.0	0.5235987755982988
197	24,20,16	0.09411764705882353	0.0784313725490196	0.06274509803921569	0.09411764705882353	0.06274509803921569	0.03137254901960784	30.0	0.5235987755982988
198	37,31,23	0.1450980392156863	0.12156862745098039	0.09019607843137255	0.1450980392156863	0.09019607843137255	0.05490196078431374	34.28571428571428	0.59839860068377
199	47,35,25	0.1843137254901961	0.13725490196078433	0.09803921568627451	0.1843137254901961	0.09803921568627451	0.08627450980392158	27.272727272727277	0.4759988869075445
200	52,45,34	0.20392156862745098	0.17647058823529413	0.13333333333333333	0.20392156862745098	0.13333333333333333	0.07058823529411765	36.66666666666668	0.6399540590645877
201	39,28,21	0.15294117647058825	0.10980392156862745	0.08235294117647059	0.15294117647058825	0.08235294117647059	0.07058823529411766	23.33333333333333	0.40724349213201017
202	27,25,20	0.10588235294117647	0.09803921568627451	0.0784313725490196	0.10588235294117647	0.0784313725490196	0.027450980392156862	42.85714285714286	0.7479982508547127
203	41,41,34	0.1607843137254902	0.1607843137254902	0.13333333333333333	0.1607843137254902	0.13333333333333333	0.027450980392156876	60.0	1.0471975511965976
204	13,23,26	0.050980392156862744	0.09019607843137255	0.10196078431372549	0.10196078431372549	0.050980392156862744	0.050980392156862744	193.84615384615384	3.383253626942854
205	13,21,23	0.050980392156862744	0.08235294117647059	0.09019607843137255	0.09019607843137255	0.050980392156862744	0.0392156862745098	192.0	3.351032163829113
206	14,16,16	0.054901960784313725	0.06274509803921569	0.06274509803921569	0.06274509803921569	0.054901960784313725	0.00784313725490196	180.0	3.141592653589793
207	17,37,40	0.06666666666666667	0.1450980392156863	0.1568627450980392	0.1568627450980392	0.06666666666666667	0.09019607843137255	187.82608695652172	3.2781836385284797
208	26,28,26	0.10196078431372549	0.10980392156862745	0.10196078431372549	0.10980392156862745	0.10196078431372549	0.00784313725490196	120.0	2.0943951023931953
209	18,33,34	0.07058823529411765	0.12941176470588237	0.13333333333333333	0.13333333333333333	0.07058823529411765	0.06274509803921569	183.75	3.2070425005395804
210	28,54,57	0.10980392156862745	0.21176470588235294	0.2235294117647059	0.2235294117647059	0.10980392156862745	0.11372549019607844	186.20689655172413	3.249923434748062
211	21,39,40	0.08235294117647059	0.15294117647058825	0.1568627450980392	0.1568627450980392	0.08235294117647059	0.07450980392156863	183.15789473684208	3.1967083141790873
212	15,25,29	0.058823529411764705	0.09803921568627451	0.11372549019607843	0.11372549019607843	0.058823529411764705	0.054901960784313725	197.14285714285714	3.440791953931678
213	31,31,28	0.12156862745098039	0.12156862745098039	0.10980392156862745	0.12156862745098039	0.10980392156862745	0.011764705882352941	60.0	1.0471975511965976
214	36,32,26	0.1411764705882353	0.12549019607843137	0.10196078431372549	0.1411764705882353	0.10196078431372549	0.0392156862745098	36.0	0.6283185307179586
215	34,31,26	0.13333333333333333	0.12156862745098039	0.10196078431372549	0.13333333333333333	0.10196078431372549	0.03137254901960784	37.5	0.6544984694978736
216	40,33,25	0.1568627450980392	0.12941176470588237	0.09803921568627451	0.1568627450980392	0.09803921568627451	0.058823529411764705	32.000000000000014	0.5585053606381857
217	29,26,23	0.11372549019607843	0.10196078431372549	0.09019607843137255	0.11372549019607843	0.09019607843137255	0.023529411764705882	30.0	0.5235987755982988
218	41,39,31	0.1607843137254902	0.15294117647058825	0.12156862745098039	0.1607843137254902	0.12156862745098039	0.03921568627450982	48.0	0.8377580409572782
219	36,31,25	0.1411764705882353	0.12156862745098039	0.09803921568627451	0.1411764705882353	0.09803921568627451	0.043137254901960784	32.72727272727273	0.5711986642890533
220	43,36,27	0.16862745098039217	0.1411764705882353	0.10588235294117647	0.16862745098039217	0.10588235294117647	0.0627450980392157	33.74999999999999	0.5890486225480861
221	21,34,37	0.08235294117647059	0.13333333333333333	0.1450980392156863	0.1450980392156863	0.08235294117647059	0.0627450980392157	191.25	3.3379421944391554
222	22,37,39	0.08627450980392157	0.1450980392156863	0.15294117647058825	0.15294117647058825	0.08627450980392157	0.06666666666666668	187.05882352941177	3.2647923654952753
223	7,21,25	0.027450980392156862	0.08235294117647059	0.09803921568627451	0.09803921568627451	0.027450980392156862	0.07058823529411765	193.33333333333334	3.3743032205223704
224	8,20,23	0.03137254901960784	0.0784313725490196	0.09019607843137255	0.09019607843137255	0.03137254901960784	0.058823529411764705	192.0	3.351032163829113
225	11,11,13	0.043137254901960784	0.043137254901960784	0.050980392156862744	0.050980392156862744	0.043137254901960784	0.00784313725490196	240.0	4.1887902047863905
226	11,11,14	0.043137254901960784	0.043137254901960784	0.054901960784313725	0.054901960784313725	0.043137254901960784	0.011764705882352941	240.0	4.1887902047863905
227	9,9,11	0.03529411764705882	0.03529411764705882	0.043137254901960784	0.043137254901960784	0.03529411764705882	0.00784313725490196	240.0	4.1887902047863905
228	8,7,11	0.03137254901960784	0.027450980392156862	0.043137254901960784	0.043137254901960784	0.027450980392156862	0.01568627450980392	255.0	4.4505895925855405
229	12,12,15	0.047058823529411764	0.047058823529411764	0.058823529411764705	0.058823529411764705	0.047058823529411764	0.011764705882352941	240.0	4.1887902047863905
230	9,8,12	0.03529411764705882	0.03137254901960784	0.047058823529411764	0.047058823529411764	0.03137254901960784	0.01568627450980392	255.0	4.4505895925855405
231	10,13,16	0.0392156862745098	0.050980392156862744	0.06274509803921569	0.06274509803921569	0.0392156862745098	0.023529411764705882	210.0	3.6651914291880923
232	12,12,15	0.047058823529411764	0.047058823529411764	0.058823529411764705	0.058823529411764705	0.047058823529411764	0.011764705882352941	240.0	4.1887902047863905
233	11,11,14	0.043137254901960784	0.043137254901960784	0.054901960784313725	0.054901960784313725	0.043137254901960784	0.011764705882352941	240.0	4.1887902047863905
234	11,12,15	0.043137254901960784	0.047058823529411764	0.058823529411764705	0.058823529411764705	0.043137254901960784	0.01568627450980392	225.0	3.9269908169872414
235	14,16,17	0.054901960784313725	0.06274509803921569	0.06666666666666667	0.06666666666666667	0.054901960784313725	0.011764705882352941	200.0	3.490658503988659
236	8,10,12	0.03137254901960784	0.0392156862745098	0.047058823529411764	0.047058823529411764	0.03137254901960784	0.01568627450980392	210.0	3.6651914291880923
237	14,18,20	0.054901960784313725	0.07058823529411765	0.0784313725490196	0.0784313725490196	0.054901960784313725	0.023529411764705882	200.0	3.490658503988659
238	8,11,12	0.03137254901960784	0.043137254901960784	0.047058823529411764	0.047058823529411764	0.03137254901960784	0.01568627450980392	195.0	3.4033920413889427
239	7,7,10	0.027450980392156862	0.027450980392156862	0.0392156862745098	0.0392156862745098	0.027450980392156862	0.011764705882352941	240.0	4.1887902047863905
240	9,10,11	0.03529411764705882	0.0392156862745098	0.043137254901960784	0.043137254901960784	0.03529411764705882	0.00784313725490196	210.0	3.6651914291880923
241	21,16,14	0.08235294117647059	0.06274509803921569	0.054901960784313725	0.08235294117647059	0.054901960784313725	0.027450980392156862	17.142857142857142	0.2991993003418851
242	14,17,18	0.054901960784313725	0.06666666666666667	0.07058823529411765	0.07058823529411765	0.054901960784313725	0.01568627450980392	195.0	3.4033920413889427
243	13,15,17	0.050980392156862744	0.058823529411764705	0.06666666666666667	0.06666666666666667	0.050980392156862744	0.01568627450980392	210.0	3.6651914291880923
244	18,21,23	0.07058823529411765	0.08235294117647059	0.09019607843137255	0.09019607843137255	0.07058823529411765	0.0196078431372549	204.0	3.5604716740684323
245	19,26,29	0.07450980392156863	0.10196078431372549	0.11372549019607843	0.11372549019607843	0.07450980392156863	0.0392156862745098	198.0	3.4557519189487724
246	12,15,16	0.047058823529411764	0.058823529411764705	0.06274509803921569	0.06274509803921569	0.047058823529411764	0.01568627450980392	195.0	3.4033920413889427
247	11,14,15	0.043137254901960784	0.054901960784313725	0.058823529411764705	0.058823529411764705	0.043137254901960784	0.01568627450980392	195.0	3.4033920413889427
248	13,17,19	0.050980392156862744	0.06666666666666667	0.07450980392156863	0.07450980392156863	0.050980392156862744	0.023529411764705882	200.0	3.490658503988659
249	11,16,19	0.043137254901960784	0.06274509803921569	0.07450980392156863	0.07450980392156863	0.043137254901960784	0.03137254901960784	202.5	3.5342917352885173
250	16,17,18	0.06274509803921569	0.06666666666666667	0.07058823529411765	0.07058823529411765	0.06274509803921569	0.00784313725490196	210.0	3.6651914291880923
251	7,7,10	0.027450980392156862	0.027450980392156862	0.0392156862745098	0.0392156862745098	0.027450980392156862	0.011764705882352941	240.0	4.1887902047863905
252	13,15,16	0.050980392156862744	0.058823529411764705	0.06274509803921569	0.06274509803921569	0.050980392156862744	0.011764705882352941	200.0	3.490658503988659
253	12,17,19	0.047058823529411764	0.06666666666666667	0.07450980392156863	0.07450980392156863	0.047058823529411764	0.027450980392156862	197.14285714285714	3.440791953931678
254	16,16,16	0.06274509803921569	0.06274509803921569	0.06274509803921569	0.06274509803921569	0.06274509803921569	0.0	0.0	0.0
255	12,17,18	0.047058823529411764	0.06666666666666667	0.07058823529411765	0.07058823529411765	0.047058823529411764	0.023529411764705882	190.0	3.3161255787892263
256	6,5,7	0.023529411764705882	0.0196078431372549	0.027450980392156862	0.027450980392156862	0.0196078431372549	0.00784313725490196	270.0	4.71238898038469
257	142,154,130	0.5568627450980392	0.6039215686274509	0.5098039215686274	0.6039215686274509	0.5098039215686274	0.09411764705882353	89.99999999999997	1.5707963267948961
258	113,119,100	0.44313725490196076	0.4666666666666667	0.39215686274509803	0.4666666666666667	0.39215686274509803	0.07450980392156864	78.94736842105264	1.3778915147323656
259	45,44,36	0.17647058823529413	0.17254901960784313	0.1411764705882353	0.17647058823529413	0.1411764705882353	0.03529411764705884	53.33333333333331	0.9308422677303086
260	65,65,54	0.2549019607843137	0.2549019607843137	0.21176470588235294	0.2549019607843137	0.21176470588235294	0.04313725490196077	60.0	1.0471975511965976
261	46,45,36	0.1803921568627451	0.17647058823529413	0.1411764705882353	0.1803921568627451	0.1411764705882353	0.0392156862745098	54.00000000000002	0.9424777960769384
262	62,63,51	0.24313725490196078	0.24705882352941178	0.2	0.24705882352941178	0.2	0.047058823529411764	65.00000000000001	1.1344640137963145
263	66,65,53	0.25882352941176473	0.2549019607843137	0.20784313725490197	0.25882352941176473	0.20784313725490197	0.05098039215686276	55.38461538461534	0.9666438934122432
264	108,105,83	0.4235294117647059	0.4117647058823529	0.3254901960784314	0.4235294117647059	0.3254901960784314	0.0980392156862745	52.8	0.921533845053006
265	89,85,73	0.34901960784313724	0.3333333333333333	0.28627450980392155	0.34901960784313724	0.28627450980392155	0.06274509803921569	45.0	0.7853981633974483
266	136,133,112	0.5333333333333333	0.5215686274509804	0.4392156862745098	0.5333333333333333	0.4392156862745098	0.09411764705882353	52.50000000000003	0.9162978572970235
267	126,119,100	0.49411764705882355	0.4666666666666667	0.39215686274509803	0.49411764705882355	0.39215686274509803	0.10196078431372552	43.84615384615385	0.7652597489513598
268	86,83,71	0.33725490196078434	0.3254901960784314	0.2784313725490196	0.33725490196078434	0.2784313725490196	0.05882352941176472	47.999999999999986	0.8377580409572779
269	80,78,73	0.3137254901960784	0.3058823529411765	0.28627450980392155	0.3137254901960784	0.28627450980392155	0.027450980392156876	42.857142857142925	0.7479982508547138
270	64,60,43	0.25098039215686274	0.23529411764705882	0.16862745098039217	0.25098039215686274	0.16862745098039217	0.08235294117647057	48.57142857142857	0.8477313509686744
271	65,62,39	0.2549019607843137	0.24313725490196078	0.15294117647058825	0.2549019607843137	0.15294117647058825	0.10196078431372546	53.07692307692308	0.9263670645200672
272	86,83,59	0.33725490196078434	0.3254901960784314	0.23137254901960785	0.33725490196078434	0.23137254901960785	0.10588235294117648	53.33333333333332	0.9308422677303089
273	29,32,28	0.11372549019607843	0.12549019607843137	0.10980392156862745	0.12549019607843137	0.10980392156862745	0.01568627450980392	105.0	1.8325957145940461
274	32,34,29	0.12549019607843137	0.13333333333333333	0.11372549019607843	0.13333333333333333	0.11372549019607843	0.0196078431372549	84.0	1.4660765716752369
275	62,58,45	0.24313725490196078	0.22745098039215686	0.17647058823529413	0.24313725490196078	0.17647058823529413	0.06666666666666665	45.882352941176464	0.8007981273856335
276	63,59,44	0.24705882352941178	0.23137254901960785	0.17254901960784313	0.24705882352941178	0.17254901960784313	0.07450980392156864	47.36842105263158	0.8267349088394194
277	24,23,18	0.09411764705882353	0.09019607843137255	0.07058823529411765	0.09411764705882353	0.07058823529411765	0.023529411764705882	50.0	0.8726646259971648
278	24,23,19	0.09411764705882353	0.09019607843137255	0.07450980392156863	0.09411764705882353	0.07450980392156863	0.0196078431372549	48.0	0.8377580409572782
279	39,40,33	0.15294117647058825	0.1568627450980392	0.12941176470588237	0.1568627450980392	0.12941176470588237	0.02745098039215685	68.57142857142854	1.1967972013675396
280	55,55,46	0.21568627450980393	0.21568627450980393	0.1803921568627451	0.21568627450980393	0.1803921568627451	0.03529411764705884	60.0	1.0471975511965976
281	37,36,30	0.1450980392156863	0.1411764705882353	0.11764705882352941	0.1450980392156863	0.11764705882352941	0.027450980392156876	51.4285714285714	0.8975979010256547
282	66,63,52	0.25882352941176473	0.24705882352941178	0.20392156862745098	0.25882352941176473	0.20392156862745098	0.05490196078431375	47.14285714285714	0.8227980759401838
283	63,62,51	0.24705882352941178	0.24313725490196078	0.2	0.24705882352941178	0.2	0.047058823529411764	54.999999999999986	0.959931088596881
284	54,49,39	0.21176470588235294	0.19215686274509805	0.15294117647058825	0.21176470588235294	0.15294117647058825	0.05882352941176469	40.000000000000014	0.698131700797732
285	55,49,40	0.21568627450980393	0.19215686274509805	0.1568627450980392	0.21568627450980393	0.1568627450980392	0.05882352941176472	36.00000000000001	0.6283185307179587
286	46,48,43	0.1803921568627451	0.18823529411764706	0.16862745098039217	0.18823529411764706	0.16862745098039217	0.019607843137254888	84.00000000000003	1.4660765716752373
287	60,57,48	0.23529411764705882	0.2235294117647059	0.18823529411764706	0.23529411764705882	0.18823529411764706	0.047058823529411764	45.00000000000002	0.7853981633974487
288	58,52,43	0.22745098039215686	0.20392156862745098	0.16862745098039217	0.22745098039215686	0.16862745098039217	0.05882352941176469	35.99999999999999	0.6283185307179585
289	46,43,36	0.1803921568627451	0.16862745098039217	0.1411764705882353	0.1803921568627451	0.1411764705882353	0.0392156862745098	42.00000000000002	0.7330382858376188
290	64,58,47	0.25098039215686274	0.22745098039215686	0.1843137254901961	0.25098039215686274	0.1843137254901961	0.06666666666666665	38.8235294117647	0.6775984154801514
291	71,60,49	0.2784313725490196	0.23529411764705882	0.19215686274509805	0.2784313725490196	0.19215686274509805	0.08627450980392157	29.99999999999999	0.5235987755982987
292	30,25,25	0.11764705882352941	0.09803921568627451	0.09803921568627451	0.11764705882352941	0.09803921568627451	0.0196078431372549	0.0	0.0
293	37,30,25	0.1450980392156863	0.11764705882352941	0.09803921568627451	0.1450980392156863	0.09803921568627451	0.04705882352941178	24.999999999999993	0.4363323129985823
294	37,31,23	0.1450980392156863	0.12156862745098039	0.09019607843137255	0.1450980392156863	0.09019607843137255	0.05490196078431374	34.28571428571428	0.59839860068377
295	27,23,19	0.10588235294117647	0.09019607843137255	0.07450980392156863	0.10588235294117647	0.07450980392156863	0.03137254901960784	30.0	0.5235987755982988
296	35,31,25	0.13725490196078433	0.12156862745098039	0.09803921568627451	0.13725490196078433	0.09803921568627451	0.03921568627450982	35.999999999999986	0.6283185307179584
297	42,38,30	0.16470588235294117	0.14901960784313725	0.11764705882352941	0.16470588235294117	0.11764705882352941	0.047058823529411764	40.0	0.6981317007977318
298	43,38,33	0.16862745098039217	0.14901960784313725	0.12941176470588237	0.16862745098039217	0.12941176470588237	0.0392156862745098	29.99999999999998	0.5235987755982985
299	41,35,29	0.1607843137254902	0.13725490196078433	0.11372549019607843	0.1607843137254902	0.11372549019607843	0.04705882352941178	30.000000000000007	0.523598775598299
300	32,27,22	0.12549019607843137	0.10588235294117647	0.08627450980392157	0.12549019607843137	0.08627450980392157	0.0392156862745098	30.0	0.5235987755982988
301	39,35,31	0.15294117647058825	0.13725490196078433	0.12156862745098039	0.15294117647058825	0.12156862745098039	0.03137254901960786	30.000000000000014	0.5235987755982991
302	33,31,26	0.12941176470588237	0.12156862745098039	0.10196078431372549	0.12941176470588237	0.10196078431372549	0.027450980392156876	42.85714285714284	0.7479982508547124
303	41,32,28	0.1607843137254902	0.12549019607843137	0.10980392156862745	0.1607843137254902	0.10980392156862745	0.05098039215686276	18.461538461538456	0.3222146311374146
304	43,37,32	0.16862745098039217	0.1450980392156863	0.12549019607843137	0.16862745098039217	0.12549019607843137	0.0431372549019608	27.27272727272728	0.47599888690754455
305	28,26,23	0.10980392156862745	0.10196078431372549	0.09019607843137255	0.10980392156862745	0.09019607843137255	0.0196078431372549	36.0	0.6283185307179586
306	35,33,30	0.13725490196078433	0.12941176470588237	0.11764705882352941	0.13725490196078433	0.11764705882352941	0.019607843137254916	36.00000000000002	0.628318530717959
307	33,29,27	0.12941176470588237	0.11372549019607843	0.10588235294117647	0.12941176470588237	0.10588235294117647	0.023529411764705896	19.99999999999999	0.34906585039886573
308	36,33,29	0.1411764705882353	0.12941176470588237	0.11372549019607843	0.1411764705882353	0.11372549019607843	0.027450980392156862	34.28571428571432	0.5983986006837707
309	45,28,20	0.17647058823529413	0.10980392156862745	0.0784313725490196	0.17647058823529413	0.0784313725490196	0.09803921568627452	19.199999999999996	0.3351032163829112
310	33,22,15	0.12941176470588237	0.08627450980392157	0.058823529411764705	0.12941176470588237	0.058823529411764705	0.07058823529411766	23.33333333333333	0.40724349213201017
311	35,23,16	0.13725490196078433	0.09019607843137255	0.06274509803921569	0.13725490196078433	0.06274509803921569	0.07450980392156864	22.105263157894733	0.38580962412506226
312	44,27,15	0.17254901960784313	0.10588235294117647	0.058823529411764705	0.17254901960784313	0.058823529411764705	0.11372549019607843	24.82758620689655	0.43332312463307493
313	25,30,31	0.09803921568627451	0.11764705882352941	0.12156862745098039	0.12156862745098039	0.09803921568627451	0.023529411764705882	190.0	3.3161255787892263
314	25,30,31	0.09803921568627451	0.11764705882352941	0.12156862745098039	0.12156862745098039	0.09803921568627451	0.023529411764705882	190.0	3.3161255787892263
315	28,25,19	0.10980392156862745	0.09803921568627451	0.07450980392156863	0.10980392156862745	0.07450980392156863	0.03529411764705882	40.0	0.6981317007977318
316	33,27,22	0.12941176470588237	0.10588235294117647	0.08627450980392157	0.12941176470588237	0.08627450980392157	0.0431372549019608	27.272727272727266	0.4759988869075443
317	39,29,20	0.15294117647058825	0.11372549019607843	0.0784313725490196	0.15294117647058825	0.0784313725490196	0.07450980392156864	28.42105263157894	0.49604094530365145
318	41,35,26	0.1607843137254902	0.13725490196078433	0.10196078431372549	0.1607843137254902	0.10196078431372549	0.05882352941176472	36.00000000000001	0.6283185307179587
319	57,50,40	0.2235294117647059	0.19607843137254902	0.1568627450980392	0.2235294117647059	0.1568627450980392	0.06666666666666668	35.29411764705882	0.6159985595274103
320	18,16,12	0.07058823529411765	0.06274509803921569	0.047058823529411764	0.07058823529411765	0.047058823529411764	0.023529411764705882	40.0	0.6981317007977318
321	23,19,15	0.09019607843137255	0.07450980392156863	0.058823529411764705	0.09019607843137255	0.058823529411764705	0.03137254901960784	30.0	0.5235987755982988
322	14,18,21	0.054901960784313725	0.07058823529411765	0.08235294117647059	0.08235294117647059	0.054901960784313725	0.027450980392156862	205.71428571428572	3.5903916041026207
323	14,16,16	0.054901960784313725	0.06274509803921569	0.06274509803921569	0.06274509803921569	0.054901960784313725	0.00784313725490196	180.0	3.141592653589793
324	13,15,18	0.050980392156862744	0.058823529411764705	0.07058823529411765	0.07058823529411765	0.050980392156862744	0.0196078431372549	216.0	3.7699111843077517
325	12,17,18	0.047058823529411764	0.06666666666666667	0.07058823529411765	0.07058823529411765	0.047058823529411764	0.023529411764705882	190.0	3.3161255787892263
326	15,19,21	0.058823529411764705	0.07450980392156863	0.08235294117647059	0.08235294117647059	0.058823529411764705	0.023529411764705882	200.0	3.490658503988659
327	14,20,22	0.054901960784313725	0.0784313725490196	0.08627450980392157	0.08627450980392157	0.054901960784313725	0.03137254901960784	195.0	3.4033920413889427
328	16,21,23	0.06274509803921569	0.08235294117647059	0.09019607843137255	0.09019607843137255	0.06274509803921569	0.027450980392156862	197.14285714285714	3.440791953931678
329	16,24,26	0.06274509803921569	0.09411764705882353	0.10196078431372549	0.10196078431372549	0.06274509803921569	0.0392156862745098	192.0	3.351032163829113
330	14,16,18	0.054901960784313725	0.06274509803921569	0.07058823529411765	0.07058823529411765	0.054901960784313725	0.01568627450980392	210.0	3.6651914291880923
331	15,19,22	0.058823529411764705	0.07450980392156863	0.08627450980392157	0.08627450980392157	0.058823529411764705	0.027450980392156862	205.71428571428572	3.5903916041026207
332	15,19,22	0.058823529411764705	0.07450980392156863	0.08627450980392157	0.08627450980392157	0.058823529411764705	0.027450980392156862	205.71428571428572	3.5903916041026207
333	13,17,18	0.050980392156862744	0.06666666666666667	0.07058823529411765	0.07058823529411765	0.050980392156862744	0.0196078431372549	192.0	3.351032163829113
334	11,13,14	0.043137254901960784	0.050980392156862744	0.054901960784313725	0.054901960784313725	0.043137254901960784	0.011764705882352941	200.0	3.490658503988659
335	13,17,19	0.050980392156862744	0.06666666666666667	0.07450980392156863	0.07450980392156863	0.050980392156862744	0.023529411764705882	200.0	3.490658503988659
336	14,17,19	0.054901960784313725	0.06666666666666667	0.07450980392156863	0.07450980392156863	0.054901960784313725	0.0196078431372549	204.0	3.5604716740684323
337	13,17,19	0.050980392156862744	0.06666666666666667	0.07450980392156863	0.07450980392156863	0.050980392156862744	0.023529411764705882	200.0	3.490658503988659
338	20,18,15	0.0784313725490196	0.07058823529411765	0.058823529411764705	0.0784313725490196	0.058823529411764705	0.0196078431372549	36.0	0.6283185307179586
339	33,29,20	0.12941176470588237	0.11372549019607843	0.0784313725490196	0.12941176470588237	0.0784313725490196	0.05098039215686276	41.538461538461526	0.7249829200591829
340	13,17,19	0.050980392156862744	0.06666666666666667	0.07450980392156863	0.07450980392156863	0.050980392156862744	0.023529411764705882	200.0	3.490658503988659
341	12,16,17	0.047058823529411764	0.06274509803921569	0.06666666666666667	0.06666666666666667	0.047058823529411764	0.0196078431372549	192.0	3.351032163829113
342	23,32,32	0.09019607843137255	0.12549019607843137	0.12549019607843137	0.12549019607843137	0.09019607843137255	0.03529411764705882	180.0	3.141592653589793
343	14,21,24	0.054901960784313725	0.08235294117647059	0.09411764705882353	0.09411764705882353	0.054901960784313725	0.0392156862745098	198.0	3.4557519189487724
344	20,38,42	0.0784313725490196	0.14901960784313725	0.16470588235294117	0.16470588235294117	0.0784313725490196	0.08627450980392157	190.9090909090909	3.331992208352811
345	18,31,35	0.07058823529411765	0.12156862745098039	0.13725490196078433	0.13725490196078433	0.07058823529411765	0.06666666666666668	194.11764705882354	3.3879920774007575
346	14,19,21	0.054901960784313725	0.07450980392156863	0.08235294117647059	0.08235294117647059	0.054901960784313725	0.027450980392156862	197.14285714285714	3.440791953931678
347	13,18,23	0.050980392156862744	0.07058823529411765	0.09019607843137255	0.09019607843137255	0.050980392156862744	0.0392156862745098	210.0	3.6651914291880923
348	14,22,26	0.054901960784313725	0.08627450980392157	0.10196078431372549	0.10196078431372549	0.054901960784313725	0.047058823529411764	200.0	3.490658503988659
349	14,20,24	0.054901960784313725	0.0784313725490196	0.09411764705882353	0.09411764705882353	0.054901960784313725	0.0392156862745098	204.0	3.5604716740684323
350	15,21,24	0.058823529411764705	0.08235294117647059	0.09411764705882353	0.09411764705882353	0.058823529411764705	0.03529411764705882	200.0	3.490658503988659
351	17,22,25	0.06666666666666667	0.08627450980392157	0.09803921568627451	0.09803921568627451	0.06666666666666667	0.03137254901960784	202.5	3.5342917352885173
352	16,22,26	0.06274509803921569	0.08627450980392157	0.10196078431372549	0.10196078431372549	0.06274509803921569	0.0392156862745098	204.0	3.5604716740684323
353	13,14,17	0.050980392156862744	0.054901960784313725	0.06666666666666667	0.06666666666666667	0.050980392156862744	0.01568627450980392	225.0	3.9269908169872414
354	13,11,12	0.050980392156862744	0.043137254901960784	0.047058823529411764	0.050980392156862744	0.043137254901960784	0.00784313725490196	330.0	5.759586531581287
355	14,20,22	0.054901960784313725	0.0784313725490196	0.08627450980392157	0.08627450980392157	0.054901960784313725	0.03137254901960784	195.0	3.4033920413889427
356	11,12,14	0.043137254901960784	0.047058823529411764	0.054901960784313725	0.054901960784313725	0.043137254901960784	0.011764705882352941	220.0	3.839724354387525
357	20,20,18	0.0784313725490196	0.0784313725490196	0.07058823529411765	0.0784313725490196	0.07058823529411765	0.00784313725490196	60.0	1.0471975511965976
358	28,27,23	0.10980392156862745	0.10588235294117647	0.09019607843137255	0.10980392156862745	0.09019607843137255	0.0196078431372549	48.0	0.8377580409572782
359	12,15,15	0.047058823529411764	0.058823529411764705	0.058823529411764705	0.058823529411764705	0.047058823529411764	0.011764705882352941	180.0	3.141592653589793
360	17,15,14	0.06666666666666667	0.058823529411764705	0.054901960784313725	0.06666666666666667	0.054901960784313725	0.011764705882352941	20.0	0.3490658503988659
361	26,22,18	0.10196078431372549	0.08627450980392157	0.07058823529411765	0.10196078431372549	0.07058823529411765	0.03137254901960784	30.0	0.5235987755982988
362	42,37,29	0.16470588235294117	0.1450980392156863	0.11372549019607843	0.16470588235294117	0.11372549019607843	0.050980392156862744	36.92307692307694	0.6444292622748297
363	29,24,20	0.11372549019607843	0.09411764705882353	0.0784313725490196	0.11372549019607843	0.0784313725490196	0.03529411764705882	26.666666666666664	0.4654211338651545
364	25,21,17	0.09803921568627451	0.08235294117647059	0.06666666666666667	0.09803921568627451	0.06666666666666667	0.03137254901960784	30.0	0.5235987755982988
365	13,16,19	0.050980392156862744	0.06274509803921569	0.07450980392156863	0.07450980392156863	0.050980392156862744	0.023529411764705882	210.0	3.6651914291880923
366	28,23,16	0.10980392156862745	0.09019607843137255	0.06274509803921569	0.10980392156862745	0.06274509803921569	0.047058823529411764	35.0	0.6108652381980153
367	128,123,105	0.5019607843137255	0.4823529411764706	0.4117647058823529	0.5019607843137255	0.4117647058823529	0.09019607843137256	46.956521739130444	0.8195459096321202
